match_date,surface,best_of,winner,loser,wsets,lsets
2014-02-18,Hard,3,Nishikori K.,Elias G.,0,0
2014-02-19,Hard,3,Isner J.,Russell M.,0,0
2014-02-19,Hard,3,Cilic M.,Becker B.,0,0
2014-02-19,Hard,3,Lopez F.,Mannarino A.,0,0
2014-02-19,Hard,3,Anderson K.,Karlovic I.,0,0
2014-02-19,Hard,3,Johnson S.,Haas T.,0,0
2014-02-20,Hard,3,Matosevic M.,Hewitt L.,0,0
2014-02-20,Hard,3,Cilic M.,Harrison R.,0,0
2014-02-20,Hard,3,Gabashvili T.,Nishikori K.,0,0
2014-02-20,Hard,3,Isner J.,Sela D.,0,0
2014-02-21,Hard,3,Williams R.,Baghdatis M.,0,0
2014-02-21,Hard,3,Anderson K.,Matosevic M.,0,0
2014-02-21,Hard,3,Johnson S.,Lopez F.,0,0
2014-02-21,Hard,3,Cilic M.,Gabashvili T.,0,0
2014-02-22,Hard,3,Isner J.,Williams R.,0,0
2014-02-22,Hard,3,Anderson K.,Johnson S.,0,0
2014-02-23,Hard,3,Cilic M.,Isner J.,0,0
2014-02-23,Hard,3,Cilic M.,Anderson K.,0,0
2014-02-17,Hard,3,Kavcic B.,Kokkinakis T.,0,0
2014-02-18,Hard,3,Davydenko N.,Sijsling I.,0,0
2014-02-18,Hard,3,Stakhovsky S.,Evans D.,0,0
2014-02-18,Hard,3,Roger-Vasselin E.,Pavic A.,0,0
2014-02-18,Hard,3,Dodig I.,Olivetti A.,0,0
2014-02-18,Hard,3,Kamke T.,Edmund K.,0,0
2014-02-19,Hard,3,Struff J.L.,Guez D.,0,0
2014-02-19,Hard,3,Bautista R.,Brown D.,0,0
2014-02-19,Hard,3,Llodra M.,Lacko L.,0,0
2014-02-19,Hard,3,Mahut N.,De Schepper K.,0,0
2014-02-19,Hard,3,Berankis R.,Hajek J.,0,0
2014-02-19,Hard,3,Benneteau J.,Huta Galung J.,0,0
2014-02-19,Hard,3,Tsonga J.W.,Davydenko N.,0,0
2014-02-19,Hard,3,Gasquet R.,Kavcic B.,0,0
2014-02-20,Hard,3,Roger-Vasselin E.,Stakhovsky S.,0,0
2014-02-20,Hard,3,Mahut N.,Berankis R.,0,0
2014-02-20,Hard,3,Dodig I.,Kamke T.,0,0
2014-02-20,Hard,3,Struff J.L.,Benneteau J.,0,0
2014-02-20,Hard,3,Gulbis E.,Bautista R.,0,0
2014-02-20,Hard,3,Llodra M.,Seppi A.,0,0
2014-02-21,Hard,3,Gasquet R.,Dodig I.,0,0
2014-02-21,Hard,3,Gulbis E.,Mahut N.,0,0
2014-02-21,Hard,3,Tsonga J.W.,Roger-Vasselin E.,0,0
2014-02-21,Hard,3,Struff J.L.,Llodra M.,0,0
2014-02-22,Hard,3,Gulbis E.,Gasquet R.,0,0
2014-02-22,Hard,3,Tsonga J.W.,Struff J.L.,0,0
2014-02-23,Hard,3,Gulbis E.,Tsonga J.W.,0,0
2014-02-17,Clay,3,Klizan M.,Garcia-Lopez G.,0,0
2014-02-17,Clay,3,Lajovic D.,Volandri F.,0,0
2014-02-17,Clay,3,Bagnis F.,Souza J.,0,0
2014-02-18,Clay,3,Bellucci T.,Giraldo S.,0,0
2014-02-18,Clay,3,Delbonis F.,Clezar G.,0,0
2014-02-18,Clay,3,Andujar P.,Reister J.,0,0
2014-02-18,Clay,3,Dolgopolov O.,Almagro N.,0,0
2014-02-18,Clay,3,Ramos A.,Mayer L.,0,0
2014-02-18,Clay,3,Sousa J.,Granollers M.,0,0
2014-02-18,Clay,3,Robredo T.,Carreno-Busta P.,0,0
2014-02-18,Clay,3,Monaco J.,Zeballos H.,0,0
2014-02-18,Clay,3,Cuevas P.,Gonzalez A.,0,0
2014-02-18,Clay,3,Fognini F.,Bedene A.,0,0
2014-02-18,Clay,3,Ferrer D.,Chardy J.,0,0
2014-02-18,Clay,3,Nadal R.,Gimeno-Traver D.,0,0
2014-02-19,Clay,3,Montanes A.,Haase R.,0,0
2014-02-19,Clay,3,Andujar P.,Klizan M.,0,0
2014-02-19,Clay,3,Robredo T.,Lajovic D.,0,0
2014-02-19,Clay,3,Bellucci T.,Monaco J.,0,0
2014-02-20,Clay,3,Ferrer D.,Delbonis F.,0,0
2014-02-20,Clay,3,Dolgopolov O.,Bagnis F.,0,0
2014-02-20,Clay,3,Fognini F.,Cuevas P.,0,0
2014-02-20,Clay,3,Nadal R.,Montanes A.,0,0
2014-02-21,Clay,3,Sousa J.,Ramos A.,0,0
2014-02-21,Clay,3,Dolgopolov O.,Fognini F.,0,0
2014-02-21,Clay,3,Ferrer D.,Bellucci T.,0,0
2014-02-21,Clay,3,Andujar P.,Robredo T.,0,0
2014-02-22,Clay,3,Nadal R.,Sousa J.,0,0
2014-02-22,Clay,3,Dolgopolov O.,Ferrer D.,0,0
2014-02-22,Clay,3,Nadal R.,Andujar P.,0,0
2014-02-23,Clay,3,Nadal R.,Dolgopolov O.,0,0
2014-02-24,Hard,3,Sela D.,Falla A.,0,0
2014-02-25,Hard,3,Chardy J.,Ebden M.,0,0
2014-02-25,Hard,3,Querrey S.,Hank T.,0,0
2014-02-25,Hard,3,Lopez F.,Roger-Vasselin E.,0,0
2014-02-25,Hard,3,Anderson K.,Robert S.,0,0
2014-02-25,Hard,3,Sousa J.,Mannarino A.,0,0
2014-02-25,Hard,3,Karlovic I.,Isner J.,0,0
2014-02-26,Hard,3,Dolgopolov O.,Pospisil V.,0,0
2014-02-26,Hard,3,Ferrer D.,Kukushkin M.,0,0
2014-02-26,Hard,3,Gulbis E.,Lu Y.H.,0,0
2014-02-26,Hard,3,Simon G.,Smyczek T.,0,0
2014-02-26,Hard,3,Dimitrov G.,Matosevic M.,0,0
2014-02-26,Hard,3,Young D.,Nieminen J.,0,0
2014-02-26,Hard,3,Goffin D.,Kubot L.,0,0
2014-02-26,Hard,3,Baghdatis M.,Reyes-Varela M.A.,0,0
2014-02-26,Hard,3,Murray A.,Andujar P.,0,0
2014-02-26,Hard,3,Dolgopolov O.,Chardy J.,0,0
2014-02-26,Hard,3,Anderson K.,Querrey S.,0,0
2014-02-26,Hard,3,Simon G.,Young D.,0,0
2014-02-26,Hard,3,Karlovic I.,Sela D.,0,0
2014-02-27,Hard,3,Ferrer D.,Lopez F.,0,0
2014-02-27,Hard,3,Gulbis E.,Goffin D.,0,0
2014-02-27,Hard,3,Dimitrov G.,Baghdatis M.,0,0
2014-02-27,Hard,3,Murray A.,Sousa J.,0,0
2014-02-27,Hard,3,Dolgopolov O.,Karlovic I.,0,0
2014-02-28,Hard,3,Anderson K.,Ferrer D.,0,0
2014-02-28,Hard,3,Murray A.,Simon G.,0,0
2014-02-28,Hard,3,Dimitrov G.,Gulbis E.,0,0
2014-03-01,Hard,3,Anderson K.,Dolgopolov O.,0,0
2014-03-01,Hard,3,Dimitrov G.,Murray A.,0,0
2014-03-02,Hard,3,Dimitrov G.,Anderson K.,0,0
2014-02-24,Hard,3,Bautista R.,Ungur A.,0,0
2014-02-24,Hard,3,Tursunov D.,Lacko L.,0,0
2014-02-24,Hard,3,Seppi A.,Mayer F.,0,0
2014-02-24,Hard,3,Federer R.,Becker B.,0,0
2014-02-24,Hard,3,Kohlschreiber P.,De Bakker T.,0,0
2014-02-25,Hard,3,Berdych T.,Copil M.,0,0
2014-02-25,Hard,3,Rosol L.,Brands D.,0,0
2014-02-25,Hard,3,Youzhny M.,Przysiezny M.,0,0
2014-02-25,Hard,3,Stepanek R.,Russell M.,0,0
2014-02-25,Hard,3,Jaziri M.,Sijsling I.,0,0
2014-02-25,Hard,3,Devvarman S.,Del Potro J.M.,0,0
2014-02-25,Hard,3,Stakhovsky S.,Dodig I.,0,0
2014-02-25,Hard,3,Ward J.,Gabashvili T.,0,0
2014-02-25,Hard,3,Djokovic N.,Istomin D.,0,0
2014-02-25,Hard,3,Davydenko N.,Golubev A.,0,0
2014-02-25,Hard,3,Tsonga J.W.,Hanescu V.,0,0
2014-02-26,Hard,3,Jaziri M.,Devvarman S.,0,0
2014-02-26,Hard,3,Kohlschreiber P.,Seppi A.,0,0
2014-02-26,Hard,3,Rosol L.,Tursunov D.,0,0
2014-02-26,Hard,3,Berdych T.,Stakhovsky S.,0,0
2014-02-26,Hard,3,Tsonga J.W.,Davydenko N.,0,0
2014-02-26,Hard,3,Youzhny M.,Ward J.,0,0
2014-02-26,Hard,3,Federer R.,Stepanek R.,0,0
2014-02-26,Hard,3,Djokovic N.,Bautista R.,0,0
2014-02-27,Hard,3,Kohlschreiber P.,Jaziri M.,0,0
2014-02-27,Hard,3,Djokovic N.,Youzhny M.,0,0
2014-02-27,Hard,3,Berdych T.,Tsonga J.W.,0,0
2014-02-27,Hard,3,Federer R.,Rosol L.,0,0
2014-02-28,Hard,3,Berdych T.,Kohlschreiber P.,0,0
2014-02-28,Hard,3,Federer R.,Djokovic N.,0,0
2014-03-01,Hard,3,Federer R.,Berdych T.,0,0
2014-02-24,Clay,3,Pella G.,Mayer L.,0,0
2014-02-24,Clay,3,Souza J.,Haase R.,0,0
2014-02-25,Clay,3,Zeballos H.,Cuevas P.,0,0
2014-02-25,Clay,3,Montanes A.,Bedene A.,0,0
2014-02-25,Clay,3,Delbonis F.,Volandri F.,0,0
2014-02-25,Clay,3,Haider-Maurer A.,Reister J.,0,0
2014-02-25,Clay,3,Dutra Silva R.,Garcia-Lopez G.,0,0
2014-02-25,Clay,3,Lorenzi P.,Riba P.,0,0
2014-02-25,Clay,3,Klizan M.,Clezar G.,0,0
2014-02-25,Clay,3,Starace P.,Gonzalez A.,0,0
2014-02-25,Clay,3,Bellucci T.,Giraldo S.,0,0
2014-02-25,Clay,3,Ramos A.,Elias G.,0,0
2014-02-26,Clay,3,Zeballos H.,Pella G.,0,0
2014-02-26,Clay,3,Delbonis F.,Almagro N.,0,0
2014-02-26,Clay,3,Montanes A.,Souza J.,0,0
2014-02-26,Clay,3,Haas T.,Starace P.,0,0
2014-02-27,Clay,3,Monaco J.,Ramos A.,0,0
2014-02-27,Clay,3,Lorenzi P.,Dutra Silva R.,0,0
2014-02-27,Clay,3,Klizan M.,Granollers M.,0,0
2014-02-27,Clay,3,Bellucci T.,Haider-Maurer A.,0,0
2014-02-28,Clay,3,Lorenzi P.,Monaco J.,0,0
2014-02-28,Clay,3,Delbonis F.,Montanes A.,0,0
2014-02-28,Clay,3,Haas T.,Zeballos H.,0,0
2014-03-01,Clay,3,Bellucci T.,Klizan M.,0,0
2014-03-01,Clay,3,Lorenzi P.,Haas T.,0,0
2014-03-01,Clay,3,Delbonis F.,Bellucci T.,0,0
2014-03-02,Clay,3,Delbonis F.,Bellucci T.,0,0
2014-03-06,Hard,3,Falla A.,Delbonis F.,0,0
2014-03-06,Hard,3,Smyczek T.,Sock J.,0,0
2014-03-06,Hard,3,Stakhovsky S.,Kubot L.,0,0
2014-03-06,Hard,3,Roger-Vasselin E.,Becker B.,0,0
2014-03-06,Hard,3,Russell M.,Young D.,0,0
2014-03-06,Hard,3,Stepanek R.,Istomin D.,0,0
2014-03-06,Hard,3,Vesely J.,Sijsling I.,0,0
2014-03-06,Hard,3,Rosol L.,Lajovic D.,0,0
2014-03-06,Hard,3,Giraldo S.,Gimeno-Traver D.,0,0
2014-03-06,Hard,3,Monaco J.,Polansky P.,0,0
2014-03-07,Hard,3,Hewitt L.,Ebden M.,0,0
2014-03-07,Hard,3,Chardy J.,Williams R.,0,0
2014-03-07,Hard,3,Mathieu P.H.,Ginepri R.,0,0
2014-03-07,Hard,3,Harrison R.,Golubev A.,0,0
2014-03-07,Hard,3,Karlovic I.,Bogomolov A.,0,0
2014-03-07,Hard,3,Querrey S.,Kuznetsov Al.,0,0
2014-03-07,Hard,3,Lu Y.H.,Kamke T.,0,0
2014-03-07,Hard,3,Kukushkin M.,Groth S.,0,0
2014-03-07,Hard,3,Sousa J.,Nedovyesov A.,0,0
2014-03-07,Hard,3,Benneteau J.,Munoz-De La Nava D.,0,0
2014-03-07,Hard,3,Gabashvili T.,Mahut N.,0,0
2014-03-07,Hard,3,Gonzalez A.,Mannarino A.,0,0
2014-03-07,Hard,3,Matosevic M.,Klahn B.,0,0
2014-03-07,Hard,3,Hanescu V.,Robert S.,0,0
2014-03-07,Hard,3,Bautista R.,Johnson S.,0,0
2014-03-07,Hard,3,Zeballos H.,Ram R.,0,0
2014-03-08,Hard,3,Lopez F.,Sela D.,0,0
2014-03-08,Hard,3,Lorenzi P.,Carreno-Busta P.,0,0
2014-03-08,Hard,3,Thiem D.,Kosakowski D.,0,0
2014-03-08,Hard,3,Haase R.,Smith J.P.,0,0
2014-03-08,Hard,3,Nieminen J.,Brands D.,0,0
2014-03-08,Hard,3,Davydenko N.,Goffin D.,0,0
2014-03-08,Hard,3,Falla A.,Janowicz J.,0,0
2014-03-08,Hard,3,Haas T.,Chardy J.,0,0
2014-03-08,Hard,3,Donskoy E.,Russell M.,0,0
2014-03-08,Hard,3,Anderson K.,Hewitt L.,0,0
2014-03-08,Hard,3,Murray A.,Rosol L.,0,0
2014-03-08,Hard,3,Seppi A.,Querrey S.,0,0
2014-03-08,Hard,3,Dolgopolov O.,Smyczek T.,0,0
2014-03-08,Hard,3,Tursunov D.,Monaco J.,0,0
2014-03-08,Hard,3,Vesely J.,Andujar P.,0,0
2014-03-08,Hard,3,Raonic M.,Roger-Vasselin E.,0,0
2014-03-08,Hard,3,Federer R.,Mathieu P.H.,0,0
2014-03-09,Hard,3,Wawrinka S.,Karlovic I.,0,0
2014-03-09,Hard,3,Fognini F.,Harrison R.,0,0
2014-03-09,Hard,3,Nishikori K.,Giraldo S.,0,0
2014-03-09,Hard,3,Nadal R.,Stepanek R.,0,0
2014-03-09,Hard,3,Monfils G.,Stakhovsky S.,0,0
2014-03-09,Hard,3,Bautista R.,Berdych T.,0,0
2014-03-09,Hard,3,Cilic M.,Lorenzi P.,0,0
2014-03-09,Hard,3,Gonzalez A.,Dodig I.,0,0
2014-03-09,Hard,3,Kukushkin M.,Pospisil V.,0,0
2014-03-09,Hard,3,Lu Y.H.,Kohlschreiber P.,0,0
2014-03-09,Hard,3,Isner J.,Davydenko N.,0,0
2014-03-09,Hard,3,Robredo T.,Matosevic M.,0,0
2014-03-09,Hard,3,Thiem D.,Simon G.,0,0
2014-03-09,Hard,3,Lopez F.,Ward J.,0,0
2014-03-09,Hard,3,Gulbis E.,Sousa J.,0,0
2014-03-09,Hard,3,Gasquet R.,Gabashvili T.,0,0
2014-03-10,Hard,3,Verdasco F.,Zeballos H.,0,0
2014-03-10,Hard,3,Benneteau J.,Tsonga J.W.,0,0
2014-03-10,Hard,3,Nieminen J.,Mayer F.,0,0
2014-03-10,Hard,3,Dimitrov G.,Haase R.,0,0
2014-03-10,Hard,3,Djokovic N.,Hanescu V.,0,0
2014-03-10,Hard,3,Murray A.,Vesely J.,0,0
2014-03-10,Hard,3,Federer R.,Tursunov D.,0,0
2014-03-10,Hard,3,Fognini F.,Monfils G.,0,0
2014-03-10,Hard,3,Raonic M.,Falla A.,0,0
2014-03-10,Hard,3,Wawrinka S.,Seppi A.,0,0
2014-03-11,Hard,3,Anderson K.,Donskoy E.,0,0
2014-03-11,Hard,3,Dolgopolov O.,Nadal R.,0,0
2014-03-11,Hard,3,Haas T.,Nishikori K.,0,0
2014-03-11,Hard,3,Cilic M.,Robredo T.,0,0
2014-03-11,Hard,3,Bautista R.,Nieminen J.,0,0
2014-03-11,Hard,3,Verdasco F.,Gasquet R.,0,0
2014-03-11,Hard,3,Lopez F.,Kukushkin M.,0,0
2014-03-11,Hard,3,Djokovic N.,Gonzalez A.,0,0
2014-03-11,Hard,3,Gulbis E.,Dimitrov G.,0,0
2014-03-12,Hard,3,Benneteau J.,Thiem D.,0,0
2014-03-12,Hard,3,Isner J.,Lu Y.H.,0,0
2014-03-12,Hard,3,Dolgopolov O.,Fognini F.,0,0
2014-03-12,Hard,3,Raonic M.,Murray A.,0,0
2014-03-12,Hard,3,Gulbis E.,Bautista R.,0,0
2014-03-12,Hard,3,Anderson K.,Wawrinka S.,0,0
2014-03-12,Hard,3,Isner J.,Verdasco F.,0,0
2014-03-13,Hard,3,Federer R.,Haas T.,0,0
2014-03-13,Hard,3,Benneteau J.,Lopez F.,0,0
2014-03-13,Hard,3,Djokovic N.,Cilic M.,0,0
2014-03-13,Hard,3,Dolgopolov O.,Raonic M.,0,0
2014-03-14,Hard,3,Federer R.,Anderson K.,0,0
2014-03-14,Hard,3,Djokovic N.,Benneteau J.,0,0
2014-03-14,Hard,3,Isner J.,Gulbis E.,0,0
2014-03-15,Hard,3,Djokovic N.,Isner J.,0,0
2014-03-15,Hard,3,Federer R.,Dolgopolov O.,0,0
2014-03-16,Hard,3,Djokovic N.,Federer R.,0,0
2014-03-19,Hard,3,Ebden M.,Kubot L.,0,0
2014-03-19,Hard,3,Mannarino A.,Davydenko N.,0,0
2014-03-19,Hard,3,Montanes A.,Przysiezny M.,0,0
2014-03-19,Hard,3,De Bakker T.,Hanescu V.,0,0
2014-03-19,Hard,3,Chardy J.,Monaco J.,0,0
2014-03-19,Hard,3,Gabashvili T.,Granollers M.,0,0
2014-03-19,Hard,3,Gonzalez A.,Jaziri M.,0,0
2014-03-19,Hard,3,Benneteau J.,Edmund K.,0,0
2014-03-19,Hard,3,Matosevic M.,Falla A.,0,0
2014-03-19,Hard,3,Dodig I.,Golubev A.,0,0
2014-03-19,Hard,3,Vesely J.,Volandri F.,0,0
2014-03-19,Hard,3,Stepanek R.,Brands D.,0,0
2014-03-19,Hard,3,Karlovic I.,Mathieu P.H.,0,0
2014-03-19,Hard,3,Thiem D.,Rosol L.,0,0
2014-03-19,Hard,3,Zeballos H.,Goffin D.,0,0
2014-03-19,Hard,3,Baghdatis M.,Giraldo S.,0,0
2014-03-20,Hard,3,Sock J.,Pella G.,0,0
2014-03-20,Hard,3,Bedene A.,Wang J.,0,0
2014-03-20,Hard,3,Robert S.,Bogomolov A.,0,0
2014-03-20,Hard,3,Gimeno-Traver D.,Khachanov K.,0,0
2014-03-20,Hard,3,Istomin D.,Mahut N.,0,0
2014-03-20,Hard,3,Roger-Vasselin E.,Sijsling I.,0,0
2014-03-20,Hard,3,Lacko L.,De Schepper K.,0,0
2014-03-20,Hard,3,Lu Y.H.,Kukushkin M.,0,0
2014-03-20,Hard,3,Harrison R.,Delbonis F.,0,0
2014-03-20,Hard,3,Garcia-Lopez G.,Klahn B.,0,0
2014-03-20,Hard,3,Nieminen J.,Tomic B.,0,0
2014-03-20,Hard,3,Hewitt L.,Haase R.,0,0
2014-03-20,Hard,3,Young D.,Berlocq C.,0,0
2014-03-20,Hard,3,Sousa J.,Carreno-Busta P.,0,0
2014-03-20,Hard,3,Bautista R.,Johnson S.,0,0
2014-03-21,Hard,3,Querrey S.,Stakhovsky S.,0,0
2014-03-21,Hard,3,Anderson K.,Zeballos H.,0,0
2014-03-21,Hard,3,Ferrer D.,Gabashvili T.,0,0
2014-03-21,Hard,3,Gasquet R.,Gonzalez A.,0,0
2014-03-21,Hard,3,Mayer F.,Dodig I.,0,0
2014-03-21,Hard,3,Robredo T.,Thiem D.,0,0
2014-03-21,Hard,3,Federer R.,Karlovic I.,0,0
2014-03-21,Hard,3,Seppi A.,Stepanek R.,0,0
2014-03-21,Hard,3,Dimitrov G.,Montanes A.,0,0
2014-03-21,Hard,3,Djokovic N.,Chardy J.,0,0
2014-03-21,Hard,3,De Bakker T.,Verdasco F.,0,0
2014-03-21,Hard,3,Lopez F.,Vesely J.,0,0
2014-03-21,Hard,3,Nishikori K.,Matosevic M.,0,0
2014-03-21,Hard,3,Benneteau J.,Gulbis E.,0,0
2014-03-21,Hard,3,Baghdatis M.,Kohlschreiber P.,0,0
2014-03-22,Hard,3,Tsonga J.W.,Mannarino A.,0,0
2014-03-22,Hard,3,Murray A.,Ebden M.,0,0
2014-03-22,Hard,3,Wawrinka S.,Gimeno-Traver D.,0,0
2014-03-22,Hard,3,Roger-Vasselin E.,Cilic M.,0,0
2014-03-22,Hard,3,Berdych T.,Robert S.,0,0
2014-03-22,Hard,3,Bautista R.,Janowicz J.,0,0
2014-03-22,Hard,3,Sousa J.,Simon G.,0,0
2014-03-22,Hard,3,Garcia-Lopez G.,Monfils G.,0,0
2014-03-22,Hard,3,Dolgopolov O.,Nieminen J.,0,0
2014-03-22,Hard,3,Bedene A.,Pospisil V.,0,0
2014-03-22,Hard,3,Isner J.,Young D.,0,0
2014-03-22,Hard,3,Almagro N.,Querrey S.,0,0
2014-03-22,Hard,3,Becker B.,Harrison R.,0,0
2014-03-22,Hard,3,Fognini F.,Lacko L.,0,0
2014-03-22,Hard,3,Raonic M.,Sock J.,0,0
2014-03-22,Hard,3,Istomin D.,Tursunov D.,0,0
2014-03-22,Hard,3,Lajovic D.,Lu Y.H.,0,0
2014-03-23,Hard,3,Nadal R.,Hewitt L.,0,0
2014-03-23,Hard,3,Djokovic N.,Mayer F.,0,0
2014-03-23,Hard,3,Tsonga J.W.,Baghdatis M.,0,0
2014-03-23,Hard,3,Robredo T.,Benneteau J.,0,0
2014-03-23,Hard,3,Murray A.,Lopez F.,0,0
2014-03-23,Hard,3,Gasquet R.,Anderson K.,0,0
2014-03-23,Hard,3,Federer R.,De Bakker T.,0,0
2014-03-23,Hard,3,Nishikori K.,Dimitrov G.,0,0
2014-03-24,Hard,3,Ferrer D.,Seppi A.,0,0
2014-03-24,Hard,3,Raonic M.,Garcia-Lopez G.,0,0
2014-03-24,Hard,3,Dolgopolov O.,Lajovic D.,0,0
2014-03-24,Hard,3,Becker B.,Bedene A.,0,0
2014-03-24,Hard,3,Wawrinka S.,Roger-Vasselin E.,0,0
2014-03-24,Hard,3,Fognini F.,Bautista R.,0,0
2014-03-24,Hard,3,Nadal R.,Istomin D.,0,0
2014-03-24,Hard,3,Isner J.,Almagro N.,0,0
2014-03-24,Hard,3,Berdych T.,Sousa J.,0,0
2014-03-25,Hard,3,Nishikori K.,Ferrer D.,0,0
2014-03-25,Hard,3,Djokovic N.,Robredo T.,0,0
2014-03-25,Hard,3,Murray A.,Tsonga J.W.,0,0
2014-03-25,Hard,3,Dolgopolov O.,Wawrinka S.,0,0
2014-03-25,Hard,3,Federer R.,Gasquet R.,0,0
2014-03-25,Hard,3,Raonic M.,Becker B.,0,0
2014-03-25,Hard,3,Berdych T.,Isner J.,0,0
2014-03-26,Hard,3,Nadal R.,Fognini F.,0,0
2014-03-26,Hard,3,Djokovic N.,Murray A.,0,0
2014-03-27,Hard,3,Nishikori K.,Federer R.,0,0
2014-03-27,Hard,3,Berdych T.,Dolgopolov O.,0,0
2014-03-27,Hard,3,Nadal R.,Raonic M.,0,0
2014-03-28,Hard,3,Djokovic N.,Nishikori K.,0,0
2014-03-28,Hard,3,Nadal R.,Berdych T.,0,0
2014-03-30,Hard,3,Djokovic N.,Nadal R.,0,0
2014-04-07,Clay,3,Sousa J.,Sijsling I.,0,0
2014-04-07,Clay,3,Berlocq C.,Gabashvili T.,0,0
2014-04-08,Clay,3,Carballes Baena R.,Goffin D.,0,0
2014-04-08,Clay,3,Peliwo F.,Volandri F.,0,0
2014-04-08,Clay,3,Ramos A.,Ouahab L.,0,0
2014-04-08,Clay,3,Hanescu V.,Khaddari H.,0,0
2014-04-08,Clay,3,Delbonis F.,Simon G.,0,0
2014-04-09,Clay,3,Carreno-Busta P.,Kamke T.,0,0
2014-04-09,Clay,3,Garcia-Lopez G.,Kukushkin M.,0,0
2014-04-09,Clay,3,Vesely J.,Mayer L.,0,0
2014-04-09,Clay,3,Nedovyesov A.,Haase R.,0,0
2014-04-09,Clay,3,Montanes A.,De Schepper K.,0,0
2014-04-09,Clay,3,Delbonis F.,Peliwo F.,0,0
2014-04-09,Clay,3,Hanescu V.,Anderson K.,0,0
2014-04-10,Clay,3,Carballes Baena R.,Sousa J.,0,0
2014-04-10,Clay,3,Kuznetsov An.,Vesely J.,0,0
2014-04-10,Clay,3,Garcia-Lopez G.,Berlocq C.,0,0
2014-04-10,Clay,3,Paire B.,Montanes A.,0,0
2014-04-10,Clay,3,Carreno-Busta P.,Nedovyesov A.,0,0
2014-04-10,Clay,3,Granollers M.,Ramos A.,0,0
2014-04-11,Clay,3,Delbonis F.,Hanescu V.,0,0
2014-04-11,Clay,3,Granollers M.,Carreno-Busta P.,0,0
2014-04-11,Clay,3,Garcia-Lopez G.,Paire B.,0,0
2014-04-11,Clay,3,Carballes Baena R.,Kuznetsov An.,0,0
2014-04-12,Clay,3,Granollers M.,Delbonis F.,0,0
2014-04-12,Clay,3,Garcia-Lopez G.,Carballes Baena R.,0,0
2014-04-13,Clay,3,Garcia-Lopez G.,Granollers M.,0,0
2014-04-07,Clay,3,Brown D.,Williams R.,0,0
2014-04-07,Clay,3,Sock J.,Karlovic I.,0,0
2014-04-08,Clay,3,Querrey S.,Bogomolov A.,0,0
2014-04-08,Clay,3,Gonzalez A.,Baghdatis M.,0,0
2014-04-08,Clay,3,Russell M.,Gimeno-Traver D.,0,0
2014-04-08,Clay,3,Young D.,Harrison R.,0,0
2014-04-08,Clay,3,Becker B.,Ramirez-Hidalgo R.,0,0
2014-04-08,Clay,3,Hewitt L.,Polansky P.,0,0
2014-04-08,Clay,3,Johnson S.,Kudla D.,0,0
2014-04-09,Clay,3,Lopez F.,Ginepri R.,0,0
2014-04-09,Clay,3,Giraldo S.,Ebden M.,0,0
2014-04-09,Clay,3,Monaco J.,Devvarman S.,0,0
2014-04-09,Clay,3,Querrey S.,Hewitt L.,0,0
2014-04-10,Clay,3,Brown D.,Isner J.,0,0
2014-04-10,Clay,3,Young D.,Monaco J.,0,0
2014-04-10,Clay,3,Verdasco F.,Johnson S.,0,0
2014-04-10,Clay,3,Gonzalez A.,Lopez F.,0,0
2014-04-10,Clay,3,Sock J.,Becker B.,0,0
2014-04-10,Clay,3,Giraldo S.,Robredo T.,0,0
2014-04-11,Clay,3,Almagro N.,Russell M.,0,0
2014-04-11,Clay,3,Verdasco F.,Young D.,0,0
2014-04-11,Clay,3,Giraldo S.,Gonzalez A.,0,0
2014-04-12,Clay,3,Querrey S.,Brown D.,0,0
2014-04-12,Clay,3,Almagro N.,Sock J.,0,0
2014-04-12,Clay,3,Verdasco F.,Giraldo S.,0,0
2014-04-12,Clay,3,Almagro N.,Querrey S.,0,0
2014-04-13,Clay,3,Verdasco F.,Almagro N.,0,0
2014-04-13,Clay,3,Dolgopolov O.,Gulbis E.,0,0
2014-04-13,Clay,3,Chardy J.,Sijsling I.,0,0
2014-04-13,Clay,3,Tursunov D.,Haase R.,0,0
2014-04-13,Clay,3,Mahut N.,Thiem D.,0,0
2014-04-14,Clay,3,Kohlschreiber P.,Bolelli S.,0,0
2014-04-14,Clay,3,Stepanek R.,Karlovic I.,0,0
2014-04-14,Clay,3,Fognini F.,Sousa J.,0,0
2014-04-14,Clay,3,Montanes A.,Paire B.,0,0
2014-04-14,Clay,3,Rosol L.,Donskoy E.,0,0
2014-04-14,Clay,3,Ramos A.,Nieminen J.,0,0
2014-04-14,Clay,3,Andujar P.,Roger-Vasselin E.,0,0
2014-04-14,Clay,3,Bautista R.,Pospisil V.,0,0
2014-04-14,Clay,3,Robredo T.,Goffin D.,0,0
2014-04-15,Clay,3,Lu Y.H.,Delbonis F.,0,0
2014-04-15,Clay,3,Seppi A.,Youzhny M.,0,0
2014-04-15,Clay,3,Gabashvili T.,Simon G.,0,0
2014-04-15,Clay,3,Llodra M.,Janowicz J.,0,0
2014-04-15,Clay,3,Benneteau J.,Melzer J.,0,0
2014-04-15,Clay,3,Carreno-Busta P.,Dodig I.,0,0
2014-04-15,Clay,3,Garcia-Lopez G.,Balleret B.,0,0
2014-04-15,Clay,3,Dimitrov G.,Granollers M.,0,0
2014-04-15,Clay,3,Cilic M.,Matosevic M.,0,0
